"STATE","COUNTY","SUMLEV","NAME","CENSUS2020","POPESTIMATE042020","Error","PctError","AbsPctError"
"12","063","050","Jackson County",47319,46156,-1163,-2.45778651281726,2.45778651281726
"12","065","050","Jefferson County",14510,14492,-18,-0.124052377670572,0.124052377670572
"12","067","050","Lafayette County",8226,8454,228,2.77169948942378,2.77169948942378
"12","069","050","Lake County",383956,373635,-10321,-2.68806842450697,2.68806842450697
"12","071","050","Lee County",760822,786766,25944,3.409996030609,3.409996030609
"12","073","050","Leon County",292198,295239,3041,1.04073265388538,1.04073265388538
"12","075","050","Levy County",42915,42087,-828,-1.92939531632296,1.92939531632296
"12","077","050","Liberty County",7974,8366,392,4.91597692500627,4.91597692500627
"12","079","050","Madison County",17968,18696,728,4.05164737310775,4.05164737310775
"12","081","050","Manatee County",399710,409491,9781,2.44702409246704,2.44702409246704
"12","083","050","Marion County",375908,371919,-3989,-1.06116390180576,1.06116390180576
"12","085","050","Martin County",158431,161993,3562,2.24829736604579,2.24829736604579
"12","086","050","Miami-Dade County",2701767,2710533,8766,0.324454329333358,0.324454329333358
"12","087","050","Monroe County",82874,73938,-8936,-10.7826338779352,10.7826338779352
"12","089","050","Nassau County",90352,90503,151,0.167124136709757,0.167124136709757
"12","091","050","Okaloosa County",211668,212541,873,0.412438346845059,0.412438346845059
"12","093","050","Okeechobee County",39644,42276,2632,6.63908788215115,6.63908788215115
"12","095","050","Orange County",1429908,1403003,-26905,-1.88158958478448,1.88158958478448
"12","097","050","Osceola County",388656,382803,-5853,-1.50595899715944,1.50595899715944
"12","099","050","Palm Beach County",1492191,1506359,14168,0.94947630698751,0.94947630698751
"12","101","050","Pasco County",561891,566648,4757,0.84660548042236,0.84660548042236
"12","103","050","Pinellas County",959107,977106,17999,1.87664150089615,1.87664150089615
"12","105","050","Polk County",725046,740123,15077,2.07945426910844,2.07945426910844
"12","107","050","Putnam County",73321,74708,1387,1.8916817828453,1.8916817828453
"12","109","050","St. Johns County",273425,275439,2014,0.736582243759715,0.736582243759715
"12","111","050","St. Lucie County",329226,335119,5893,1.78995583580884,1.78995583580884
"12","113","050","Santa Rosa County",188000,188045,45,0.023936170212766,0.023936170212766
"12","115","050","Sarasota County",434006,441731,7725,1.77992930973305,1.77992930973305
"12","117","050","Seminole County",470856,473837,2981,0.633102264811322,0.633102264811322
"12","119","050","Sumter County",129752,137843,8091,6.23574203095135,6.23574203095135
"12","121","050","Suwannee County",43474,44750,1276,2.93508763858858,2.93508763858858
"12","123","050","Taylor County",21796,21592,-204,-0.935951550743256,0.935951550743256
"12","125","050","Union County",16147,15191,-956,-5.92060444664644,5.92060444664644
"12","127","050","Volusia County",553543,559967,6424,1.16052411465776,1.16052411465776
"12","129","050","Wakulla County",33764,34146,382,1.13138253761403,1.13138253761403
"12","131","050","Walton County",75305,76029,724,0.96142354425337,0.96142354425337
"12","133","050","Washington County",25318,25854,536,2.11707085867762,2.11707085867762
"13","001","050","Appling County",18444,18393,-51,-0.2765126870527,0.2765126870527
"13","003","050","Atkinson County",8286,8401,115,1.38788317644219,1.38788317644219
"13","005","050","Bacon County",11140,11069,-71,-0.637342908438061,0.637342908438061
"13","007","050","Baker County",2876,2998,122,4.24200278164117,4.24200278164117
"13","009","050","Baldwin County",43799,45140,1341,3.06171373775657,3.06171373775657
"13","011","050","Banks County",18035,19353,1318,7.30801219850291,7.30801219850291
"13","013","050","Barrow County",83505,85159,1654,1.98071971738219,1.98071971738219
"13","015","050","Bartow County",108901,109089,188,0.172633860111477,0.172633860111477
"13","017","050","Ben Hill County",17194,16677,-517,-3.00686285913691,3.00686285913691
"13","019","050","Berrien County",18160,19420,1260,6.93832599118943,6.93832599118943
"13","021","050","Bibb County",157346,152985,-4361,-2.77159889669899,2.77159889669899
"13","023","050","Bleckley County",12583,12970,387,3.07557816101089,3.07557816101089
"13","025","050","Brantley County",18021,19224,1203,6.67554519726985,6.67554519726985
"13","027","050","Brooks County",16301,15425,-876,-5.37390344150666,5.37390344150666
"13","029","050","Bryan County",44738,40509,-4229,-9.45281416245697,9.45281416245697
"13","031","050","Bulloch County",81099,80632,-467,-0.575839406157906,0.575839406157906
"13","033","050","Burke County",24596,22657,-1939,-7.88339567409335,7.88339567409335
"13","035","050","Butts County",25434,25322,-112,-0.440355429739718,0.440355429739718
"13","037","050","Calhoun County",5573,6220,647,11.60954602548,11.60954602548
"13","039","050","Camden County",54768,55294,526,0.960414840782939,0.960414840782939
"13","043","050","Candler County",10981,10962,-19,-0.173026136053183,0.173026136053183
"13","045","050","Carroll County",119148,121327,2179,1.82881794071239,1.82881794071239
"13","047","050","Catoosa County",67872,67958,86,0.126709099481377,0.126709099481377
"13","049","050","Charlton County",12518,13410,892,7.12573893593226,7.12573893593226
"13","051","050","Chatham County",295291,289846,-5445,-1.84394377072109,1.84394377072109
"13","053","050","Chattahoochee County",9565,10696,1131,11.8243596445374,11.8243596445374
"13","055","050","Chattooga County",24965,24872,-93,-0.372521530142199,0.372521530142199
"13","057","050","Cherokee County",266620,263935,-2685,-1.00705123396594,1.00705123396594
"13","059","050","Clarke County",128671,127996,-675,-0.524593731299205,0.524593731299205
"13","061","050","Clay County",2848,2881,33,1.15870786516854,1.15870786516854
"13","063","050","Clayton County",297595,292796,-4799,-1.61259429761925,1.61259429761925
"13","065","050","Clinch County",6749,6595,-154,-2.28181952881908,2.28181952881908
"13","067","050","Cobb County",766149,762910,-3239,-0.422763718284563,0.422763718284563
"13","069","050","Coffee County",43092,43277,185,0.429314025805254,0.429314025805254
"13","071","050","Colquitt County",45898,45589,-309,-0.673231949104536,0.673231949104536
"13","073","050","Columbia County",156010,159669,3659,2.34536247676431,2.34536247676431
"13","075","050","Cook County",17229,17302,73,0.423704219629694,0.423704219629694
"13","077","050","Coweta County",146158,150338,4180,2.85991871809959,2.85991871809959
"13","079","050","Crawford County",12130,12288,158,1.30255564715581,1.30255564715581
"13","081","050","Crisp County",20128,22129,2001,9.94137519872814,9.94137519872814
"13","083","050","Dade County",16251,16089,-162,-0.996861731585749,0.996861731585749
"13","085","050","Dawson County",26798,26889,91,0.339577580416449,0.339577580416449
"13","087","050","Decatur County",29367,26485,-2882,-9.8137365069636,9.8137365069636
"13","089","050","DeKalb County",764382,762044,-2338,-0.305868008404175,0.305868008404175
"13","091","050","Dodge County",19925,20528,603,3.02634880803011,3.02634880803011
"13","093","050","Dooly County",11208,13246,2038,18.1834403997145,18.1834403997145
"13","095","050","Dougherty County",85790,86899,1109,1.29269145588064,1.29269145588064
"13","097","050","Douglas County",144237,147753,3516,2.43765469331725,2.43765469331725
"13","099","050","Early County",10854,10079,-775,-7.14022480191634,7.14022480191634
"13","101","050","Echols County",3697,3986,289,7.81714903976197,7.81714903976197
"13","103","050","Effingham County",64769,65432,663,1.02363785144128,1.02363785144128
"13","105","050","Elbert County",19637,19330,-307,-1.56337526098691,1.56337526098691
"13","107","050","Emanuel County",22768,22537,-231,-1.01458186929023,1.01458186929023
"13","109","050","Evans County",10774,10658,-116,-1.07666604789308,1.07666604789308
"13","111","050","Fannin County",25319,26423,1104,4.36036178364074,4.36036178364074
"13","113","050","Fayette County",119194,115609,-3585,-3.00770172995285,3.00770172995285
"13","115","050","Floyd County",98584,98605,21,0.0213016310963239,0.0213016310963239
"13","117","050","Forsyth County",251283,249437,-1846,-0.734629879458618,0.734629879458618
"13","119","050","Franklin County",23424,23479,55,0.234801912568306,0.234801912568306
"13","121","050","Fulton County",1066710,1074999,8289,0.777062181848862,0.777062181848862
"13","123","050","Gilmer County",31353,31904,551,1.75740758460115,1.75740758460115
"13","125","050","Glascock County",2884,2978,94,3.25936199722607,3.25936199722607
"13","127","050","Glynn County",84499,85583,1084,1.28285541840732,1.28285541840732
"13","129","050","Gordon County",57544,58630,1086,1.88725149450855,1.88725149450855
"13","131","050","Grady County",26236,24541,-1695,-6.46058850434517,6.46058850434517
"13","133","050","Greene County",18915,18749,-166,-0.877610362146445,0.877610362146445
"13","135","050","Gwinnett County",957062,941951,-15111,-1.57889457527308,1.57889457527308
"13","137","050","Habersham County",46031,45949,-82,-0.178140818144294,0.178140818144294
"13","139","050","Hall County",203136,206130,2994,1.47388941398866,1.47388941398866
"13","141","050","Hancock County",8735,8500,-235,-2.69032627361191,2.69032627361191
"13","143","050","Haralson County",29919,30262,343,1.14642869079849,1.14642869079849
"13","145","050","Harris County",34668,35886,1218,3.51332641052267,3.51332641052267
"13","147","050","Hart County",25828,26387,559,2.16431779464147,2.16431779464147
"13","149","050","Heard County",11412,11936,524,4.59165790396074,4.59165790396074
"13","151","050","Henry County",240712,238157,-2555,-1.06143441124663,1.06143441124663
"13","153","050","Houston County",163633,159504,-4129,-2.52332964622051,2.52332964622051
"13","155","050","Irwin County",9666,9396,-270,-2.79329608938547,2.79329608938547
"13","157","050","Jackson County",75907,75436,-471,-0.62049613342643,0.62049613342643
"13","159","050","Jasper County",14588,14427,-161,-1.10364683301344,1.10364683301344
"13","161","050","Jeff Davis County",14779,15194,415,2.80803843291156,2.80803843291156
"13","163","050","Jefferson County",15709,15301,-408,-2.5972372525304,2.5972372525304
"13","165","050","Jenkins County",8674,8745,71,0.818538160018446,0.818538160018446
"13","167","050","Johnson County",9189,9692,503,5.47393622809881,5.47393622809881
"13","169","050","Jones County",28347,28765,418,1.47458284827319,1.47458284827319
"13","171","050","Lamar County",18500,19204,704,3.80540540540541,3.80540540540541
"13","173","050","Lanier County",9877,10676,799,8.0895008605852,8.0895008605852
"13","175","050","Laurens County",49570,47541,-2029,-4.09320153318539,4.09320153318539
"13","177","050","Lee County",33163,30203,-2960,-8.92560986641739,8.92560986641739
"13","179","050","Liberty County",65256,62969,-2287,-3.50465857545666,3.50465857545666
"13","181","050","Lincoln County",7690,8008,318,4.13524057217165,4.13524057217165
"13","183","050","Long County",16168,20048,3880,23.9980207817912,23.9980207817912
"13","185","050","Lowndes County",118251,118154,-97,-0.0820289046181428,0.0820289046181428
"13","187","050","Lumpkin County",33488,34064,576,1.72001911132346,1.72001911132346
"13","189","050","McDuffie County",21632,21195,-437,-2.02015532544379,2.02015532544379
"13","191","050","McIntosh County",10975,14376,3401,30.9886104783599,30.9886104783599
"13","193","050","Macon County",12082,12766,684,5.66131435192849,5.66131435192849
"13","195","050","Madison County",30120,30319,199,0.660690571049137,0.660690571049137
"13","197","050","Marion County",7498,8486,988,13.1768471592425,13.1768471592425
"13","199","050","Meriwether County",20613,21166,553,2.68277300732547,2.68277300732547
"13","201","050","Miller County",6000,5641,-359,-5.98333333333333,5.98333333333333
"13","205","050","Mitchell County",21755,21676,-79,-0.363134911514594,0.363134911514594
"13","207","050","Monroe County",27957,27943,-14,-0.0500769038165755,0.0500769038165755
"13","209","050","Montgomery County",8610,9052,442,5.1335656213705,5.1335656213705
"13","211","050","Morgan County",20097,19538,-559,-2.7815096780614,2.7815096780614
"13","213","050","Murray County",39973,40015,42,0.105070922872939,0.105070922872939
"13","215","050","Muscogee County",206922,196455,-10467,-5.05842781337895,5.05842781337895
"13","217","050","Newton County",112483,112995,512,0.455179893850626,0.455179893850626
"13","219","050","Oconee County",41799,40921,-878,-2.10052872078279,2.10052872078279
"13","221","050","Oglethorpe County",14825,15341,516,3.48060708263069,3.48060708263069
"13","223","050","Paulding County",168661,172398,3737,2.21568708830139,2.21568708830139
"13","225","050","Peach County",27981,27884,-97,-0.346663807583718,0.346663807583718
"13","227","050","Pickens County",33216,32998,-218,-0.65631021194605,0.65631021194605
"13","229","050","Pierce County",19716,19494,-222,-1.12598904443092,1.12598904443092
"13","231","050","Pike County",18889,19089,200,1.0588173010747,1.0588173010747
"13","233","050","Polk County",42853,42779,-74,-0.172683359391408,0.172683359391408
"13","235","050","Pulaski County",9855,11170,1315,13.3434804667681,13.3434804667681
"13","237","050","Putnam County",22047,22424,377,1.70998321767134,1.70998321767134
"13","239","050","Quitman County",2235,2279,44,1.96868008948546,1.96868008948546
"13","241","050","Rabun County",16883,17231,348,2.06124503938873,2.06124503938873
"13","243","050","Randolph County",6425,6719,294,4.57587548638132,4.57587548638132
"13","245","050","Richmond County",206607,202314,-4293,-2.07785796221812,2.07785796221812
"13","247","050","Rockdale County",93570,90897,-2673,-2.85668483488298,2.85668483488298
"13","249","050","Schley County",4547,5214,667,14.6690125357378,14.6690125357378
"13","251","050","Screven County",14067,13985,-82,-0.582924575247032,0.582924575247032
"13","253","050","Seminole County",9147,8064,-1083,-11.8399475237783,11.8399475237783
"13","255","050","Spalding County",67306,67299,-7,-0.0104002614922889,0.0104002614922889
"13","257","050","Stephens County",26784,26076,-708,-2.64336917562724,2.64336917562724
