GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,AIANHHRA,AIANHHTA,AITSA,ANRCA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,VTDA,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7Q001,H7Q002,H7Q003,H7Q004,H7Q005,H7Q006,H7Q007,H7Q008,H7Q009,H7Q010,H7Q011,H7Q012,H7Q013,H7Q014,H7Q015,H7Q016,H7Q017,H7Q018,H7Q019,H7Q020,H7Q021,H7Q022,H7Q023,H7Q024,H7Q025,H7Q026,H7Q027,H7Q028,H7Q029,H7Q030,H7Q031,H7Q032,H7Q033,H7Q034,H7Q035,H7Q036,H7Q037,H7Q038,H7Q039,H7Q040,H7Q041,H7Q042,H7Q043,H7Q044,H7Q045,H7Q046,H7Q047,H7Q048,H7Q049,H7Q050,H7Q051,H7Q052,H7Q053,H7Q054,H7Q055,H7Q056,H7Q057,H7Q058,H7Q059,H7Q060,H7Q061,H7Q062,H7Q063,H7Q064,H7Q065,H7Q066,H7Q067,H7Q068,H7Q069,H7Q070,H7Q071,2010 Census Redistricting Data tabulation downloaded from nhgis.org on 20220530
G0101050,2010,3,6,Alabama,1,Perry County,105,,,,,,,,,,,,999,,,,,,,,,,,,Perry County,,10591,10548,3204,7276,17,30,5,16,43,38,19,2,1,0,3,7,6,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101070,2010,3,6,Alabama,1,Pickens County,107,,,,,,,,,,,,999,,,,,,,,,,,,Pickens County,,19746,19514,11110,8211,28,36,1,128,232,227,86,34,7,1,3,9,12,2,2,1,0,0,0,0,70,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101090,2010,3,6,Alabama,1,Pike County,109,,,,,,,,,,,,999,,,,,,,,,,,,Pike County,,32899,32409,19144,12054,192,654,24,341,490,468,127,149,66,3,26,57,9,4,19,3,0,0,2,2,1,20,15,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101110,2010,3,6,Alabama,1,Randolph County,111,,,,,,,,,,,,999,,,,,,,,,,,,Randolph County,,22913,22652,17532,4607,84,55,5,369,261,252,100,95,9,2,30,13,0,0,2,0,0,1,0,0,0,9,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101130,2010,3,6,Alabama,1,Russell County,113,,,,,,,,,,,,194,,,,,,,,,,,,Russell County,,52947,51843,28449,22135,219,236,113,691,1104,1018,330,224,157,27,84,66,32,19,45,5,2,9,9,3,6,81,28,10,3,7,5,4,8,4,4,0,1,0,1,3,0,3,0,0,0,0,5,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101150,2010,3,6,Alabama,1,St. Clair County,115,,,,,,,,,,,,142,,,,,,,,,,,,St. Clair County,,83593,82470,73741,7150,281,518,46,734,1123,1079,322,414,135,20,127,20,14,0,10,0,0,8,3,5,1,26,13,0,0,0,6,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,
G0101170,2010,3,6,Alabama,1,Shelby County,117,,,,,,,,,,,,142,,,,,,,,,,,,Shelby County,,195085,192401,161943,20732,553,3726,74,5373,2684,2518,664,574,516,37,422,84,33,11,52,4,2,11,16,79,13,163,82,20,0,6,14,1,2,26,4,2,1,0,0,1,0,0,0,0,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G0101190,2010,3,6,Alabama,1,Sumter County,119,,,,,,,,,,,,999,,,,,,,,,,,,Sumter County,,13763,13716,3326,10316,11,33,4,26,47,32,14,5,1,0,1,4,2,2,3,0,0,0,0,0,0,15,0,0,0,1,1,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101210,2010,3,6,Alabama,1,Talladega County,121,,,,,,,,,,,,999,,,,,,,,,,,,Talladega County,,82291,81190,53739,26055,264,339,6,787,1101,1043,403,331,78,15,80,64,19,14,31,0,0,2,2,4,0,53,18,7,4,0,1,0,0,18,0,3,1,0,0,0,0,0,1,0,0,0,5,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101230,2010,3,6,Alabama,1,Tallapoosa County,123,,,,,,,,,,,,388,,,,,,,,,,,,Tallapoosa County,,41616,41209,29087,11083,121,197,8,713,407,378,142,120,28,6,28,28,6,5,6,1,0,2,2,4,0,27,11,3,0,2,4,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
G0101250,2010,3,6,Alabama,1,Tuscaloosa County,125,,,,,,,,,,,,999,,,,,,,,,,,,Tuscaloosa County,,194656,192557,129004,57611,526,2306,117,2993,2099,1984,640,409,346,29,258,129,40,19,42,12,5,18,6,28,3,104,43,15,0,7,14,0,3,3,9,0,2,2,0,3,1,0,0,2,0,0,10,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,
G0101270,2010,3,6,Alabama,1,Walker County,127,,,,,,,,,,,,142,,,,,,,,,,,,Walker County,,67023,66195,61146,3928,251,195,36,639,828,800,286,343,50,15,55,22,7,0,2,5,0,1,4,1,9,28,12,0,2,1,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101290,2010,3,6,Alabama,1,Washington County,129,,,,,,,,,,,,999,,,,,,,,,,,,Washington County,,17581,17374,11508,4380,1411,20,12,43,207,196,17,101,8,3,15,24,10,0,4,0,1,11,1,0,1,11,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101310,2010,3,6,Alabama,1,Wilcox County,131,,,,,,,,,,,,999,,,,,,,,,,,,Wilcox County,,11670,11619,3126,8465,14,4,1,9,51,43,10,15,3,0,2,6,5,1,1,0,0,0,0,0,0,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0101330,2010,3,6,Alabama,1,Winston County,133,,,,,,,,,,,,999,,,,,,,,,,,,Winston County,,24484,24131,23409,115,163,60,28,356,353,333,47,172,33,14,52,1,0,0,1,0,0,1,2,0,10,17,3,0,0,0,5,0,3,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,
G0200130,2010,4,9,Alaska,2,Aleutians East Borough,13,,,,,,,,,,,,999,,,,,,,,,,,,Aleutians East Borough,,3141,2988,660,219,876,1130,19,84,153,138,1,59,19,1,25,1,2,0,2,8,5,1,2,12,0,14,9,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G0200160,2010,4,9,Alaska,2,Aleutians West Census Area,16,,,,,,,,,,,,999,,,,,,,,,,,,Aleutians West Census Area,,5561,5250,2004,332,857,1606,103,348,311,285,5,90,58,12,27,2,12,2,5,12,13,8,11,28,0,25,2,1,0,0,9,0,7,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0200200,2010,4,9,Alaska,2,Anchorage Municipality,20,,,,,,,,,,,,999,,,,,,,,,,,,Anchorage Municipality,,291826,268181,192498,16226,23130,23580,5901,6846,23645,21199,2962,9238,3703,603,1109,1076,367,161,302,450,185,211,519,227,86,2227,867,162,52,45,419,82,104,294,38,12,35,9,35,21,5,1,26,11,1,8,200,78,14,22,15,12,0,36,4,1,9,4,4,0,0,1,19,12,7,0,0,0,0,0,0,
G0200500,2010,4,9,Alaska,2,Bethel Census Area,50,,,,,,,,,,,,999,,,,,,,,,,,,Bethel Census Area,,17013,16300,1894,65,14109,160,27,45,713,681,16,505,29,6,5,46,0,0,1,44,17,9,2,1,0,32,14,0,0,0,7,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0200600,2010,4,9,Alaska,2,Bristol Bay Borough,60,,,,,,,,,,,,999,,,,,,,,,,,,Bristol Bay Borough,,997,830,481,0,334,8,3,4,167,153,0,126,9,5,1,8,0,0,0,3,0,0,1,0,0,7,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0200680,2010,4,9,Alaska,2,Denali Borough,68,,,,,,,,,,,,999,,,,,,,,,,,,Denali Borough,,1826,1746,1637,10,65,19,1,14,80,79,1,49,20,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0200700,2010,4,9,Alaska,2,Dillingham Census Area,70,,,,,,,,,,,,999,,,,,,,,,,,,Dillingham Census Area,,4847,4409,878,11,3470,32,6,12,438,408,4,337,1,2,2,14,0,0,0,31,10,4,1,2,0,28,2,0,0,0,17,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0200900,2010,4,9,Alaska,2,Fairbanks North Star Borough,90,,,,,,,,,,,,999,,,,,,,,,,,,Fairbanks North Star Borough,,97581,90910,75175,4423,6879,2591,396,1446,6671,6182,847,3141,1094,135,356,194,85,32,64,38,29,43,74,36,14,437,184,40,13,11,76,4,23,59,8,1,4,4,1,3,0,1,4,0,1,0,51,39,1,3,2,1,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,
G0201000,2010,4,9,Alaska,2,Haines Borough,100,,,,,,,,,,,,999,,,,,,,,,,,,Haines Borough,,2508,2361,2086,10,230,14,0,21,147,134,5,105,16,0,3,0,0,0,0,4,0,1,0,0,0,13,2,0,0,1,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0201050,2010,4,9,Alaska,2,Hoonah-Angoon Census Area,105,,,,,,,,,,,,999,,,,,,,,,,,,Hoonah-Angoon Census Area,,2150,1931,1014,8,890,12,1,6,219,205,3,167,1,0,0,14,0,0,0,17,2,1,0,0,0,13,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0201100,2010,4,9,Alaska,2,Juneau City and Borough,110,,,,,,,,,,,,999,,,,,,,,,,,,Juneau City and Borough,,31275,28308,21814,279,3692,1919,218,386,2967,2541,87,1585,347,52,61,84,17,4,3,231,23,20,17,9,1,397,63,9,4,2,208,21,15,33,4,0,6,3,6,3,0,0,18,1,1,0,19,11,1,0,1,0,0,6,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,
G0201220,2010,4,9,Alaska,2,Kenai Peninsula Borough,122,,,,,,,,,,,,999,,,,,,,,,,,,Kenai Peninsula Borough,,55400,52293,46857,269,4081,631,119,336,3107,2923,142,2081,326,75,118,41,1,2,5,58,13,20,22,12,7,165,48,8,3,1,43,10,10,29,8,0,1,0,0,0,0,0,4,0,0,0,14,1,0,3,0,0,0,9,1,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,
G0201300,2010,4,9,Alaska,2,Ketchikan Gateway Borough,130,,,,,,,,,,,,999,,,,,,,,,,,,Ketchikan Gateway Borough,,13477,12227,9176,78,1910,943,27,93,1250,1179,42,843,136,12,45,31,3,0,1,37,8,10,11,0,0,58,9,4,1,0,31,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,13,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0201500,2010,4,9,Alaska,2,Kodiak Island Borough,150,,,,,,,,,,,,999,,,,,,,,,,,,Kodiak Island Borough,,13592,12555,7522,92,1797,2660,87,397,1037,957,29,571,154,35,67,11,9,1,1,31,3,10,19,13,3,69,20,4,0,0,14,3,14,7,0,0,1,0,2,2,0,0,2,0,0,0,9,2,0,0,2,0,0,2,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G0201640,2010,4,9,Alaska,2,Lake and Peninsula Borough,164,,,,,,,,,,,,999,,,,,,,,,,,,Lake and Peninsula Borough,,1631,1467,380,9,1061,6,5,6,164,160,1,128,5,1,0,14,0,0,0,10,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0201700,2010,4,9,Alaska,2,Matanuska-Susitna Borough,170,,,,,,,,,,,,999,,,,,,,,,,,,Matanuska-Susitna Borough,,88995,83254,75540,856,4901,1096,221,640,5741,5308,430,3519,618,107,275,85,28,7,19,57,33,42,72,14,2,394,132,19,6,5,101,26,26,66,5,0,3,1,2,1,0,0,1,0,0,0,30,9,5,5,4,0,0,7,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,
G0201800,2010,4,9,Alaska,2,Nome Census Area,180,,,,,,,,,,,,999,,,,,,,,,,,,Nome Census Area,,9492,8905,1552,27,7199,96,9,22,587,559,4,474,23,1,5,19,0,0,0,16,5,8,2,2,0,25,10,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0201850,2010,4,9,Alaska,2,North Slope Borough,185,,,,,,,,,,,,999,,,,,,,,,,,,North Slope Borough,,9430,8937,3147,94,5100,425,104,67,493,466,10,286,35,3,7,53,1,0,1,19,24,10,13,4,0,26,1,0,6,0,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0201880,2010,4,9,Alaska,2,Northwest Arctic Borough,188,,,,,,,,,,,,999,,,,,,,,,,,,Northwest Arctic Borough,,7523,7075,846,37,6121,42,12,17,448,432,3,352,12,0,1,32,1,0,1,12,14,4,0,0,0,15,3,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0201950,2010,4,9,Alaska,2,Petersburg Census Area,195,,,,,,,,,,,,999,,,,,,,,,,,,Petersburg Census Area,,3815,3489,2711,15,614,100,7,42,326,291,7,203,37,4,1,3,0,0,0,31,2,2,1,0,0,33,2,0,0,1,23,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0201980,2010,4,9,Alaska,2,Prince of Wales-Hyder Census Area,198,,,,,,,,,,,,999,,,,,,,,,,,,Prince of Wales-Hyder Census Area,,5559,5085,2799,17,2207,21,21,20,474,422,5,329,31,3,3,13,0,0,1,23,8,5,0,1,0,52,10,0,0,0,27,6,0,2,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0202200,2010,4,9,Alaska,2,Sitka City and Borough,220,,,,,,,,,,,,999,,,,,,,,,,,,Sitka City and Borough,,8881,8010,5798,47,1493,529,30,113,871,805,23,567,101,16,23,6,1,0,0,29,16,15,8,0,0,63,9,2,0,0,37,1,6,5,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0202300,2010,4,9,Alaska,2,Skagway Municipality,230,,,,,,,,,,,,999,,,,,,,,,,,,Skagway Municipality,,968,929,885,0,34,5,1,4,39,37,0,16,16,1,2,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0202400,2010,4,9,Alaska,2,Southeast Fairbanks Census Area,240,,,,,,,,,,,,999,,,,,,,,,,,,Southeast Fairbanks Census Area,,7029,6686,5651,76,808,64,18,69,343,329,20,233,33,4,27,2,1,4,0,2,0,1,2,0,0,14,1,1,0,1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0202610,2010,4,9,Alaska,2,Valdez-Cordova Census Area,261,,,,,,,,,,,,999,,,,,,,,,,,,Valdez-Cordova Census Area,,9636,8942,7127,46,1315,354,54,46,694,658,21,502,56,9,36,5,2,0,2,10,3,1,3,7,1,34,8,0,0,0,11,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0202700,2010,4,9,Alaska,2,Wade Hampton Census Area,270,,,,,,,,,,,,999,,,,,,,,,,,,Wade Hampton Census Area,,7459,7308,201,1,7085,18,0,3,151,143,0,109,1,0,0,16,0,0,0,5,11,1,0,0,0,8,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0202750,2010,4,9,Alaska,2,Wrangell City and Borough,275,,,,,,,,,,,,999,,,,,,,,,,,,Wrangell City and Borough,,2369,2146,1719,4,384,33,1,5,223,209,7,178,10,1,3,0,0,0,0,6,2,0,2,0,0,14,2,0,0,0,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0202820,2010,4,9,Alaska,2,Yakutat City and Borough,282,,,,,,,,,,,,999,,,,,,,,,,,,Yakutat City and Borough,,662,560,281,2,237,27,12,1,102,97,0,74,3,6,0,2,0,0,0,9,3,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0202900,2010,4,9,Alaska,2,Yukon-Koyukuk Census Area,290,,,,,,,,,,,,999,,,,,,,,,,,,Yukon-Koyukuk Census Area,,5588,5274,1243,10,3992,14,6,9,314,306,10,260,21,1,1,5,0,0,0,6,1,1,0,0,0,8,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0400010,2010,4,8,Arizona,4,Apache County,1,,,,,,,,,,,,999,,,,,,,,,,,,Apache County,,71518,70096,16634,175,52154,203,26,904,1422,1380,76,720,51,8,148,193,0,1,3,33,27,107,4,9,0,36,17,2,0,0,4,3,4,1,0,0,0,0,3,0,0,0,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0400030,2010,4,8,Arizona,4,Cochise County,3,,,,,,,,,,,,999,,,,,,,,,,,,Cochise County,,131346,126071,103085,5465,1589,2525,418,12989,5275,4851,842,955,934,129,1324,88,116,19,96,29,3,106,95,88,27,374,103,55,1,29,38,4,28,63,25,2,3,0,1,5,9,3,0,1,0,4,44,21,6,4,5,3,0,5,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,
G0400050,2010,4,8,Arizona,4,Coconino County,5,,,,,,,,,,,,999,,,,,,,,,,,,Coconino County,,134421,130310,82967,1629,36714,1846,164,6990,4111,3840,377,1523,600,79,655,189,21,2,46,46,33,181,35,45,8,247,64,25,0,7,21,1,41,65,6,2,2,0,5,1,1,0,0,3,3,0,20,4,0,7,1,0,0,5,1,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,
G0400070,2010,4,8,Arizona,4,Gila County,7,,,,,,,,,,,,999,,,,,,,,,,,,Gila County,,53597,52526,41162,233,7946,273,47,2865,1071,1035,74,454,79,11,318,23,1,0,15,6,11,27,6,10,0,35,4,1,0,4,1,0,6,7,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0400090,2010,4,8,Arizona,4,Graham County,9,,,,,,,,,,,,999,,,,,,,,,,,,Graham County,,37220,36172,26827,683,5376,200,52,3034,1048,1006,110,228,68,25,449,32,2,3,26,5,7,24,11,8,8,40,14,0,0,2,7,1,9,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G0400110,2010,4,8,Arizona,4,Greenlee County,11,,,,,,,,,,,,999,,,,,,,,,,,,Greenlee County,,8437,8117,6514,89,195,46,5,1268,320,308,12,77,14,0,179,1,0,0,9,0,0,7,0,6,3,12,1,0,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0400120,2010,4,8,Arizona,4,La Paz County,12,,,,,,,,,,,,999,,,,,,,,,,,,La Paz County,,20489,19728,14306,129,2628,107,7,2551,761,722,47,304,38,6,162,42,0,0,5,6,0,106,1,4,1,39,18,2,0,0,6,0,8,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0400130,2010,4,8,Arizona,4,Maricopa County,13,,,,,,,,,,,,999,,,,,,,,,,,,Maricopa County,,3817117,3685349,2786781,190519,78329,132225,7790,489705,131768,122267,24050,16363,23484,2594,36664,3371,2023,426,3951,809,281,3050,1352,3090,759,8672,2649,884,165,810,679,104,579,1301,671,137,117,20,100,106,102,31,48,68,40,61,688,236,30,104,68,40,11,97,29,6,38,16,6,2,4,1,132,100,21,5,4,1,1,9,9,
G0400150,2010,4,8,Arizona,4,Mohave County,15,,,,,,,,,,,,999,,,,,,,,,,,,Mohave County,,200186,194693,173878,1882,4500,2103,341,11989,5493,5122,631,1666,753,164,1407,66,30,13,50,33,17,146,64,58,24,337,92,23,9,12,37,9,40,72,16,4,4,2,9,2,0,2,1,0,0,3,21,1,3,7,0,0,2,6,0,0,1,0,1,0,0,0,13,7,6,0,0,0,0,0,0,
G0400170,2010,4,8,Arizona,4,Navajo County,17,,,,,,,,,,,,999,,,,,,,,,,,,Navajo County,,107449,104801,52972,938,46611,580,75,3625,2648,2529,195,1103,132,50,542,212,3,1,16,49,26,161,12,18,9,113,30,3,0,5,5,7,29,18,8,0,1,0,6,0,0,0,1,0,0,0,4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G0400190,2010,4,8,Arizona,4,Pima County,19,,,,,,,,,,,,999,,,,,,,,,,,,Pima County,,980263,944024,728751,34674,32605,25731,1624,120639,36239,33698,5531,5908,6361,557,10006,939,536,82,1064,253,89,1157,328,727,160,2334,698,279,29,175,187,27,232,252,190,39,44,7,59,17,36,6,8,24,10,15,187,53,7,38,22,10,0,25,14,2,10,6,0,0,0,0,19,16,1,0,1,0,1,1,1,
G0400210,2010,4,8,Arizona,4,Pinal County,21,,,,,,,,,,,,999,,,,,,,,,,,,Pinal County,,375770,361447,272013,17215,20949,6492,1565,43213,14323,13298,2245,2408,1591,259,4372,547,182,42,391,85,50,623,156,252,95,962,287,76,16,82,43,17,121,134,79,12,7,5,20,5,9,0,14,18,2,15,59,22,1,13,1,3,1,7,0,2,8,0,0,0,1,0,3,1,1,0,0,1,0,1,1,
G0400230,2010,4,8,Arizona,4,Santa Cruz County,23,,,,,,,,,,,,999,,,,,,,,,,,,Santa Cruz County,,47420,46467,34835,179,328,255,15,10855,953,927,40,86,39,8,689,2,1,1,11,0,1,14,2,23,10,22,10,0,0,2,2,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,
G0400250,2010,4,8,Arizona,4,Yavapai County,25,,,,,,,,,,,,999,,,,,,,,,,,,Yavapai County,,211033,205675,188515,1267,3549,1785,213,10346,5358,4980,570,1882,700,165,1253,84,11,3,27,33,18,125,53,38,18,342,123,18,1,29,31,8,32,68,9,1,2,0,5,0,4,0,2,2,3,4,31,8,0,5,9,0,0,3,0,0,6,0,0,0,0,0,4,2,2,0,0,0,0,1,1,
G0400270,2010,4,8,Arizona,4,Yuma County,27,,,,,,,,,,,,999,,,,,,,,,,,,Yuma County,,195751,188241,137881,3931,3056,2324,306,40743,7510,7099,642,907,803,118,3766,102,60,9,211,48,17,145,68,158,45,383,84,40,8,31,37,21,34,61,34,9,4,0,4,6,7,0,3,0,0,0,28,13,0,8,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0500010,2010,3,7,Arkansas,5,Arkansas County,1,,,,,,,,,,,,999,,,,,,,,,,,,Arkansas County,,19019,18770,13659,4661,36,92,2,320,249,230,96,71,10,2,21,23,0,1,4,0,0,1,1,0,0,18,6,2,0,2,1,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0500030,2010,3,7,Arkansas,5,Ashley County,3,,,,,,,,,,,,999,,,,,,,,,,,,Ashley County,,21853,21605,15143,5640,70,40,3,709,248,237,67,64,9,6,63,7,2,2,2,0,0,11,0,3,1,9,3,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G0500050,2010,3,7,Arkansas,5,Baxter County,5,,,,,,,,,,,,999,,,,,,,,,,,,Baxter County,,41513,40909,40231,67,232,169,17,193,604,571,34,362,76,18,69,7,1,0,0,0,0,3,0,1,0,30,18,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,
